AÑO,MES,CODIGO-DEPARTAMENTO,NOMBRE-DEPARTAMENTO,CODIGO-MUNICIPIO,MUNICIPIO,PASAJEROS,LATITUD,LONGITUD
2004,1,91,AMAZONAS,91001,LETICIA,2209,-4.21202317,-69.94067983
2004,1,5,ANTIOQUIA,5045,APARTADÓ,5084,7.882716696,-76.62618597
2004,1,5,ANTIOQUIA,5154,CAUCASIA,1479,7.97776037,-75.19851434
2004,1,5,ANTIOQUIA,5001,MEDELLÍN,28298,6.24894081,-75.57705563
2004,1,5,ANTIOQUIA,5615,RIONEGRO,64767,6.14622006,-75.37625576
2004,1,81,ARAUCA,81001,ARAUCA,2303,7.077736502,-70.76277305
2004,1,8,ATLÁNTICO,8001,BARRANQUILLA,30517,10.97964939,-74.81878809
2004,1,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",203536,4.62457505,-74.11391872
2004,1,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,50823,10.39881648,-75.50122922
2004,1,17,CALDAS,17001,MANIZALES,8248,5.057050564,-75.49041506
2004,1,18,CAQUETÁ,18001,FLORENCIA,1505,1.615829079,-75.60799327
2004,1,85,CASANARE,85001,YOPAL,2981,5.332491176,-72.39379053
2004,1,19,CAUCA,19001,POPAYÁN,1682,2.448239605,-76.62478764
2004,1,20,CESAR,20001,VALLEDUPAR,3610,10.46151843,-73.25864834
2004,1,27,CHOCÓ,27075,BAHÍA SOLANO,816,6.224470385,-77.4037731
2004,1,27,CHOCÓ,27001,QUIBDÓ,7676,5.692349465,-76.65112463
2004,1,23,CÓRDOBA,23001,MONTERÍA,17711,8.749916663,-75.89563933
2004,1,41,HUILA,41001,NEIVA,4120,2.935545593,-75.27794587
2004,1,44,LA GUAJIRA,44001,RIOHACHA,2194,11.52912543,-72.91227125
2004,1,47,MAGDALENA,47001,SANTA MARTA,24804,11.22570314,-74.18839705
2004,1,50,META,50001,VILLAVICENCIO,1989,4.09185813,-73.48811617
2004,1,52,NARIÑO,52001,PASTO,7110,1.212808597,-77.27826745
2004,1,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,2185,1.511753315,-78.72560906
2004,1,54,NORTE DE SANTANDER,54001,CÚCUTA,12952,7.905267117,-72.50559097
2004,1,86,PUTUMAYO,86568,PUERTO ASÍS,1690,0.504218751,-76.49783667
2004,1,63,QUINDÍO,63001,ARMENIA,8124,4.538053316,-75.67624541
2004,1,66,RISARALDA,66001,PEREIRA,17752,4.808887732,-75.71550992
2004,1,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,2769,13.37012422,-81.37090914
2004,1,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,40679,12.58298842,-81.69604148
2004,1,68,SANTANDER,68081,BARRANCABERMEJA,928,7.061548423,-73.8524944
2004,1,68,SANTANDER,68001,BUCARAMANGA,18311,7.156070399,-73.11121783
2004,1,73,TOLIMA,73001,IBAGUÉ,3570,4.439630726,-75.19635015
2004,1,76,VALLE DEL CAUCA,76001,CALI,70364,3.406382184,-76.5263912
2004,2,91,AMAZONAS,91001,LETICIA,1718,-4.21202317,-69.94067983
2004,2,5,ANTIOQUIA,5045,APARTADÓ,5081,7.882716696,-76.62618597
2004,2,5,ANTIOQUIA,5154,CAUCASIA,1384,7.97776037,-75.19851434
2004,2,5,ANTIOQUIA,5250,EL BAGRE,640,7.592954652,-74.80471043
2004,2,5,ANTIOQUIA,5001,MEDELLÍN,26530,6.24894081,-75.57705563
2004,2,5,ANTIOQUIA,5615,RIONEGRO,55239,6.14622006,-75.37625576
2004,2,81,ARAUCA,81001,ARAUCA,2078,7.077736502,-70.76277305
2004,2,8,ATLÁNTICO,8001,BARRANQUILLA,25733,10.97964939,-74.81878809
2004,2,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",201418,4.62457505,-74.11391872
2004,2,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,28500,10.39881648,-75.50122922
2004,2,17,CALDAS,17001,MANIZALES,7071,5.057050564,-75.49041506
2004,2,18,CAQUETÁ,18001,FLORENCIA,1694,1.615829079,-75.60799327
2004,2,85,CASANARE,85001,YOPAL,3563,5.332491176,-72.39379053
2004,2,19,CAUCA,19001,POPAYÁN,1545,2.448239605,-76.62478764
2004,2,20,CESAR,20001,VALLEDUPAR,2914,10.46151843,-73.25864834
2004,2,27,CHOCÓ,27001,QUIBDÓ,4624,5.692349465,-76.65112463
2004,2,23,CÓRDOBA,23001,MONTERÍA,9660,8.749916663,-75.89563933
2004,2,41,HUILA,41001,NEIVA,4533,2.935545593,-75.27794587
2004,2,44,LA GUAJIRA,44001,RIOHACHA,1536,11.52912543,-72.91227125
2004,2,47,MAGDALENA,47001,SANTA MARTA,11545,11.22570314,-74.18839705
2004,2,50,META,50001,VILLAVICENCIO,2088,4.09185813,-73.48811617
2004,2,52,NARIÑO,52001,PASTO,5790,1.212808597,-77.27826745
2004,2,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1735,1.511753315,-78.72560906
2004,2,54,NORTE DE SANTANDER,54001,CÚCUTA,8720,7.905267117,-72.50559097
2004,2,86,PUTUMAYO,86568,PUERTO ASÍS,1605,0.504218751,-76.49783667
2004,2,63,QUINDÍO,63001,ARMENIA,6076,4.538053316,-75.67624541
2004,2,66,RISARALDA,66001,PEREIRA,14197,4.808887732,-75.71550992
2004,2,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,1374,13.37012422,-81.37090914
2004,2,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,21168,12.58298842,-81.69604148
2004,2,68,SANTANDER,68081,BARRANCABERMEJA,972,7.061548423,-73.8524944
2004,2,68,SANTANDER,68001,BUCARAMANGA,17477,7.156070399,-73.11121783
2004,2,73,TOLIMA,73001,IBAGUÉ,4290,4.439630726,-75.19635015
2004,2,76,VALLE DEL CAUCA,76001,CALI,61363,3.406382184,-76.5263912
2004,3,91,AMAZONAS,91001,LETICIA,1819,-4.21202317,-69.94067983
2004,3,5,ANTIOQUIA,5045,APARTADÓ,5311,7.882716696,-76.62618597
2004,3,5,ANTIOQUIA,5154,CAUCASIA,1628,7.97776037,-75.19851434
2004,3,5,ANTIOQUIA,5001,MEDELLÍN,29316,6.24894081,-75.57705563
2004,3,5,ANTIOQUIA,5615,RIONEGRO,58856,6.14622006,-75.37625576
2004,3,81,ARAUCA,81001,ARAUCA,2299,7.077736502,-70.76277305
2004,3,8,ATLÁNTICO,8001,BARRANQUILLA,26070,10.97964939,-74.81878809
2004,3,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",218379,4.62457505,-74.11391872
2004,3,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,30426,10.39881648,-75.50122922
2004,3,17,CALDAS,17001,MANIZALES,7761,5.057050564,-75.49041506
2004,3,18,CAQUETÁ,18001,FLORENCIA,2025,1.615829079,-75.60799327
2004,3,85,CASANARE,85001,YOPAL,3712,5.332491176,-72.39379053
2004,3,19,CAUCA,19318,GUAPÍ,966,2.571989981,-77.88546675
2004,3,19,CAUCA,19001,POPAYÁN,1839,2.448239605,-76.62478764
2004,3,20,CESAR,20001,VALLEDUPAR,3003,10.46151843,-73.25864834
2004,3,27,CHOCÓ,27001,QUIBDÓ,4345,5.692349465,-76.65112463
2004,3,23,CÓRDOBA,23001,MONTERÍA,10175,8.749916663,-75.89563933
2004,3,41,HUILA,41001,NEIVA,5190,2.935545593,-75.27794587
2004,3,44,LA GUAJIRA,44001,RIOHACHA,1650,11.52912543,-72.91227125
2004,3,47,MAGDALENA,47001,SANTA MARTA,12332,11.22570314,-74.18839705
2004,3,50,META,50001,VILLAVICENCIO,2306,4.09185813,-73.48811617
2004,3,52,NARIÑO,52001,PASTO,6141,1.212808597,-77.27826745
2004,3,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1661,1.511753315,-78.72560906
2004,3,54,NORTE DE SANTANDER,54001,CÚCUTA,9217,7.905267117,-72.50559097
2004,3,86,PUTUMAYO,86568,PUERTO ASÍS,1699,0.504218751,-76.49783667
2004,3,63,QUINDÍO,63001,ARMENIA,6380,4.538053316,-75.67624541
2004,3,66,RISARALDA,66001,PEREIRA,14609,4.808887732,-75.71550992
2004,3,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,1509,13.37012422,-81.37090914
2004,3,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,18278,12.58298842,-81.69604148
2004,3,68,SANTANDER,68081,BARRANCABERMEJA,1156,7.061548423,-73.8524944
2004,3,68,SANTANDER,68001,BUCARAMANGA,19649,7.156070399,-73.11121783
2004,3,73,TOLIMA,73001,IBAGUÉ,4815,4.439630726,-75.19635015
2004,3,76,VALLE DEL CAUCA,76001,CALI,65399,3.406382184,-76.5263912
2004,4,91,AMAZONAS,91001,LETICIA,2095,-4.21202317,-69.94067983
2004,4,5,ANTIOQUIA,5045,APARTADÓ,5362,7.882716696,-76.62618597
2004,4,5,ANTIOQUIA,5154,CAUCASIA,1402,7.97776037,-75.19851434
2004,4,5,ANTIOQUIA,5001,MEDELLÍN,27981,6.24894081,-75.57705563
2004,4,5,ANTIOQUIA,5615,RIONEGRO,56689,6.14622006,-75.37625576
2004,4,81,ARAUCA,81001,ARAUCA,2212,7.077736502,-70.76277305
2004,4,8,ATLÁNTICO,8001,BARRANQUILLA,26498,10.97964939,-74.81878809
2004,4,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",213292,4.62457505,-74.11391872
2004,4,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,30917,10.39881648,-75.50122922
2004,4,17,CALDAS,17001,MANIZALES,6621,5.057050564,-75.49041506
2004,4,18,CAQUETÁ,18001,FLORENCIA,1873,1.615829079,-75.60799327
2004,4,85,CASANARE,85001,YOPAL,3525,5.332491176,-72.39379053
2004,4,19,CAUCA,19001,POPAYÁN,1904,2.448239605,-76.62478764
2004,4,20,CESAR,20001,VALLEDUPAR,2929,10.46151843,-73.25864834
2004,4,27,CHOCÓ,27001,QUIBDÓ,5196,5.692349465,-76.65112463
2004,4,23,CÓRDOBA,23001,MONTERÍA,11759,8.749916663,-75.89563933
2004,4,41,HUILA,41001,NEIVA,4557,2.935545593,-75.27794587
2004,4,44,LA GUAJIRA,44001,RIOHACHA,1611,11.52912543,-72.91227125
2004,4,47,MAGDALENA,47001,SANTA MARTA,13831,11.22570314,-74.18839705
2004,4,50,META,50001,VILLAVICENCIO,1981,4.09185813,-73.48811617
2004,4,52,NARIÑO,52001,PASTO,5894,1.212808597,-77.27826745
2004,4,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1971,1.511753315,-78.72560906
2004,4,54,NORTE DE SANTANDER,54001,CÚCUTA,9260,7.905267117,-72.50559097
2004,4,86,PUTUMAYO,86568,PUERTO ASÍS,1657,0.504218751,-76.49783667
2004,4,63,QUINDÍO,63001,ARMENIA,5753,4.538053316,-75.67624541
2004,4,66,RISARALDA,66001,PEREIRA,14053,4.808887732,-75.71550992
2004,4,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,1554,13.37012422,-81.37090914
2004,4,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,22317,12.58298842,-81.69604148
2004,4,68,SANTANDER,68081,BARRANCABERMEJA,943,7.061548423,-73.8524944
2004,4,68,SANTANDER,68001,BUCARAMANGA,16994,7.156070399,-73.11121783
2004,4,73,TOLIMA,73001,IBAGUÉ,3934,4.439630726,-75.19635015
2004,4,76,VALLE DEL CAUCA,76001,CALI,64746,3.406382184,-76.5263912
2004,5,91,AMAZONAS,91001,LETICIA,1688,-4.21202317,-69.94067983
2004,5,5,ANTIOQUIA,5045,APARTADÓ,5002,7.882716696,-76.62618597
2004,5,5,ANTIOQUIA,5154,CAUCASIA,1434,7.97776037,-75.19851434
2004,5,5,ANTIOQUIA,5001,MEDELLÍN,28152,6.24894081,-75.57705563
2004,5,5,ANTIOQUIA,5615,RIONEGRO,59157,6.14622006,-75.37625576
2004,5,81,ARAUCA,81001,ARAUCA,2199,7.077736502,-70.76277305
2004,5,8,ATLÁNTICO,8001,BARRANQUILLA,25140,10.97964939,-74.81878809
2004,5,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",212351,4.62457505,-74.11391872
2004,5,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,31723,10.39881648,-75.50122922
2004,5,17,CALDAS,17001,MANIZALES,7569,5.057050564,-75.49041506
2004,5,18,CAQUETÁ,18001,FLORENCIA,1758,1.615829079,-75.60799327
2004,5,85,CASANARE,85001,YOPAL,3598,5.332491176,-72.39379053
2004,5,19,CAUCA,19001,POPAYÁN,1667,2.448239605,-76.62478764
2004,5,20,CESAR,20001,VALLEDUPAR,3807,10.46151843,-73.25864834
2004,5,27,CHOCÓ,27001,QUIBDÓ,4343,5.692349465,-76.65112463
2004,5,23,CÓRDOBA,23001,MONTERÍA,10011,8.749916663,-75.89563933
2004,5,41,HUILA,41001,NEIVA,5098,2.935545593,-75.27794587
2004,5,44,LA GUAJIRA,44001,RIOHACHA,1575,11.52912543,-72.91227125
2004,5,47,MAGDALENA,47001,SANTA MARTA,12429,11.22570314,-74.18839705
2004,5,50,META,50001,VILLAVICENCIO,2338,4.09185813,-73.48811617
2004,5,52,NARIÑO,52001,PASTO,5788,1.212808597,-77.27826745
2004,5,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1933,1.511753315,-78.72560906
2004,5,54,NORTE DE SANTANDER,54001,CÚCUTA,9184,7.905267117,-72.50559097
2004,5,86,PUTUMAYO,86568,PUERTO ASÍS,1564,0.504218751,-76.49783667
2004,5,63,QUINDÍO,63001,ARMENIA,6089,4.538053316,-75.67624541
2004,5,66,RISARALDA,66001,PEREIRA,13824,4.808887732,-75.71550992
2004,5,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,1146,13.37012422,-81.37090914
2004,5,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,19421,12.58298842,-81.69604148
2004,5,68,SANTANDER,68081,BARRANCABERMEJA,977,7.061548423,-73.8524944
2004,5,68,SANTANDER,68001,BUCARAMANGA,18152,7.156070399,-73.11121783
2004,5,73,TOLIMA,73001,IBAGUÉ,4554,4.439630726,-75.19635015
2004,5,76,VALLE DEL CAUCA,76001,CALI,64411,3.406382184,-76.5263912
2004,6,91,AMAZONAS,91001,LETICIA,2503,-4.21202317,-69.94067983
2004,6,5,ANTIOQUIA,5045,APARTADÓ,5006,7.882716696,-76.62618597
2004,6,5,ANTIOQUIA,5154,CAUCASIA,1471,7.97776037,-75.19851434
2004,6,5,ANTIOQUIA,5001,MEDELLÍN,30093,6.24894081,-75.57705563
2004,6,5,ANTIOQUIA,5615,RIONEGRO,67535,6.14622006,-75.37625576
2004,6,81,ARAUCA,81001,ARAUCA,2529,7.077736502,-70.76277305
2004,6,8,ATLÁNTICO,8001,BARRANQUILLA,27063,10.97964939,-74.81878809
2004,6,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",233834,4.62457505,-74.11391872
2004,6,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,33261,10.39881648,-75.50122922
2004,6,17,CALDAS,17001,MANIZALES,8415,5.057050564,-75.49041506
2004,6,18,CAQUETÁ,18001,FLORENCIA,2092,1.615829079,-75.60799327
2004,6,85,CASANARE,85001,YOPAL,3768,5.332491176,-72.39379053
2004,6,19,CAUCA,19318,GUAPÍ,932,2.571989981,-77.88546675
2004,6,19,CAUCA,19001,POPAYÁN,1610,2.448239605,-76.62478764
2004,6,20,CESAR,20001,VALLEDUPAR,2763,10.46151843,-73.25864834
2004,6,27,CHOCÓ,27075,BAHÍA SOLANO,592,6.224470385,-77.4037731
2004,6,27,CHOCÓ,27001,QUIBDÓ,5097,5.692349465,-76.65112463
2004,6,23,CÓRDOBA,23001,MONTERÍA,11845,8.749916663,-75.89563933
2004,6,41,HUILA,41001,NEIVA,4629,2.935545593,-75.27794587
2004,6,44,LA GUAJIRA,44001,RIOHACHA,1610,11.52912543,-72.91227125
2004,6,47,MAGDALENA,47001,SANTA MARTA,15165,11.22570314,-74.18839705
2004,6,50,META,50001,VILLAVICENCIO,3807,4.09185813,-73.48811617
2004,6,52,NARIÑO,52001,PASTO,5779,1.212808597,-77.27826745
2004,6,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1959,1.511753315,-78.72560906
2004,6,54,NORTE DE SANTANDER,54001,CÚCUTA,9387,7.905267117,-72.50559097
2004,6,86,PUTUMAYO,86568,PUERTO ASÍS,1863,0.504218751,-76.49783667
2004,6,63,QUINDÍO,63001,ARMENIA,6160,4.538053316,-75.67624541
2004,6,66,RISARALDA,66001,PEREIRA,15810,4.808887732,-75.71550992
2004,6,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,1366,13.37012422,-81.37090914
2004,6,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,27043,12.58298842,-81.69604148
2004,6,68,SANTANDER,68081,BARRANCABERMEJA,1082,7.061548423,-73.8524944
2004,6,68,SANTANDER,68001,BUCARAMANGA,18967,7.156070399,-73.11121783
2004,6,73,TOLIMA,73001,IBAGUÉ,4239,4.439630726,-75.19635015
2004,6,76,VALLE DEL CAUCA,76001,CALI,68227,3.406382184,-76.5263912
2004,7,91,AMAZONAS,91001,LETICIA,2733,-4.21202317,-69.94067983
2004,7,5,ANTIOQUIA,5045,APARTADÓ,5687,7.882716696,-76.62618597
2004,7,5,ANTIOQUIA,5154,CAUCASIA,1707,7.97776037,-75.19851434
2004,7,5,ANTIOQUIA,5001,MEDELLÍN,32935,6.24894081,-75.57705563
2004,7,5,ANTIOQUIA,5615,RIONEGRO,65193,6.14622006,-75.37625576
2004,7,81,ARAUCA,81001,ARAUCA,2739,7.077736502,-70.76277305
2004,7,8,ATLÁNTICO,8001,BARRANQUILLA,31590,10.97964939,-74.81878809
2004,7,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",256888,4.62457505,-74.11391872
2004,7,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,45798,10.39881648,-75.50122922
2004,7,17,CALDAS,17001,MANIZALES,8614,5.057050564,-75.49041506
2004,7,18,CAQUETÁ,18001,FLORENCIA,2192,1.615829079,-75.60799327
2004,7,85,CASANARE,85001,YOPAL,4271,5.332491176,-72.39379053
2004,7,19,CAUCA,19318,GUAPÍ,972,2.571989981,-77.88546675
2004,7,19,CAUCA,19001,POPAYÁN,1934,2.448239605,-76.62478764
2004,7,20,CESAR,20001,VALLEDUPAR,3111,10.46151843,-73.25864834
2004,7,27,CHOCÓ,27075,BAHÍA SOLANO,757,6.224470385,-77.4037731
2004,7,27,CHOCÓ,27001,QUIBDÓ,7034,5.692349465,-76.65112463
2004,7,23,CÓRDOBA,23001,MONTERÍA,15305,8.749916663,-75.89563933
2004,7,41,HUILA,41001,NEIVA,5437,2.935545593,-75.27794587
2004,7,44,LA GUAJIRA,44001,RIOHACHA,1813,11.52912543,-72.91227125
2004,7,47,MAGDALENA,47001,SANTA MARTA,21271,11.22570314,-74.18839705
2004,7,50,META,50001,VILLAVICENCIO,2758,4.09185813,-73.48811617
2004,7,52,NARIÑO,52001,PASTO,6964,1.212808597,-77.27826745
2004,7,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,2288,1.511753315,-78.72560906
2004,7,54,NORTE DE SANTANDER,54001,CÚCUTA,11163,7.905267117,-72.50559097
2004,7,86,PUTUMAYO,86568,PUERTO ASÍS,1841,0.504218751,-76.49783667
2004,7,63,QUINDÍO,63001,ARMENIA,7069,4.538053316,-75.67624541
2004,7,66,RISARALDA,66001,PEREIRA,19600,4.808887732,-75.71550992
2004,7,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,37665,12.58298842,-81.69604148
2004,7,68,SANTANDER,68081,BARRANCABERMEJA,1186,7.061548423,-73.8524944
2004,7,68,SANTANDER,68001,BUCARAMANGA,20777,7.156070399,-73.11121783
2004,7,70,SUCRE,70215,COROZAL,672,9.320684145,-75.29202341
2004,7,73,TOLIMA,73001,IBAGUÉ,4697,4.439630726,-75.19635015
2004,7,76,VALLE DEL CAUCA,76001,CALI,83270,3.406382184,-76.5263912
2004,8,91,AMAZONAS,91001,LETICIA,2534,-4.21202317,-69.94067983
2004,8,5,ANTIOQUIA,5045,APARTADÓ,5257,7.882716696,-76.62618597
2004,8,5,ANTIOQUIA,5154,CAUCASIA,1533,7.97776037,-75.19851434
2004,8,5,ANTIOQUIA,5001,MEDELLÍN,32639,6.24894081,-75.57705563
2004,8,5,ANTIOQUIA,5615,RIONEGRO,73308,6.14622006,-75.37625576
2004,8,81,ARAUCA,81001,ARAUCA,2592,7.077736502,-70.76277305
2004,8,8,ATLÁNTICO,8001,BARRANQUILLA,28771,10.97964939,-74.81878809
2004,8,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",244618,4.62457505,-74.11391872
2004,8,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,40653,10.39881648,-75.50122922
2004,8,17,CALDAS,17001,MANIZALES,8074,5.057050564,-75.49041506
2004,8,18,CAQUETÁ,18001,FLORENCIA,1830,1.615829079,-75.60799327
2004,8,85,CASANARE,85001,YOPAL,4031,5.332491176,-72.39379053
2004,8,19,CAUCA,19001,POPAYÁN,1996,2.448239605,-76.62478764
2004,8,20,CESAR,20001,VALLEDUPAR,2870,10.46151843,-73.25864834
2004,8,27,CHOCÓ,27001,QUIBDÓ,5678,5.692349465,-76.65112463
2004,8,23,CÓRDOBA,23001,MONTERÍA,12958,8.749916663,-75.89563933
2004,8,41,HUILA,41001,NEIVA,5221,2.935545593,-75.27794587
2004,8,44,LA GUAJIRA,44001,RIOHACHA,1718,11.52912543,-72.91227125
2004,8,47,MAGDALENA,47001,SANTA MARTA,19506,11.22570314,-74.18839705
2004,8,50,META,50001,VILLAVICENCIO,2335,4.09185813,-73.48811617
2004,8,52,NARIÑO,52001,PASTO,6298,1.212808597,-77.27826745
2004,8,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,2032,1.511753315,-78.72560906
2004,8,54,NORTE DE SANTANDER,54001,CÚCUTA,10100,7.905267117,-72.50559097
2004,8,86,PUTUMAYO,86568,PUERTO ASÍS,1704,0.504218751,-76.49783667
2004,8,63,QUINDÍO,63001,ARMENIA,6039,4.538053316,-75.67624541
2004,8,66,RISARALDA,66001,PEREIRA,19859,4.808887732,-75.71550992
2004,8,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88564,PROVIDENCIA,1951,13.37012422,-81.37090914
2004,8,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,33913,12.58298842,-81.69604148
2004,8,68,SANTANDER,68081,BARRANCABERMEJA,1224,7.061548423,-73.8524944
2004,8,68,SANTANDER,68001,BUCARAMANGA,21530,7.156070399,-73.11121783
2004,8,73,TOLIMA,73001,IBAGUÉ,4773,4.439630726,-75.19635015
2004,8,76,VALLE DEL CAUCA,76001,CALI,81213,3.406382184,-76.5263912
2004,9,91,AMAZONAS,91001,LETICIA,1784,-4.21202317,-69.94067983
2004,9,5,ANTIOQUIA,5045,APARTADÓ,5034,7.882716696,-76.62618597
2004,9,5,ANTIOQUIA,5001,MEDELLÍN,30458,6.24894081,-75.57705563
2004,9,5,ANTIOQUIA,5615,RIONEGRO,64365,6.14622006,-75.37625576
2004,9,81,ARAUCA,81001,ARAUCA,2512,7.077736502,-70.76277305
2004,9,8,ATLÁNTICO,8001,BARRANQUILLA,27193,10.97964939,-74.81878809
2004,9,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",234101,4.62457505,-74.11391872
2004,9,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,32164,10.39881648,-75.50122922
2004,9,17,CALDAS,17001,MANIZALES,7671,5.057050564,-75.49041506
2004,9,18,CAQUETÁ,18001,FLORENCIA,1700,1.615829079,-75.60799327
2004,9,85,CASANARE,85001,YOPAL,4042,5.332491176,-72.39379053
2004,9,19,CAUCA,19001,POPAYÁN,2126,2.448239605,-76.62478764
2004,9,20,CESAR,20001,VALLEDUPAR,2896,10.46151843,-73.25864834
2004,9,27,CHOCÓ,27001,QUIBDÓ,5052,5.692349465,-76.65112463
2004,9,23,CÓRDOBA,23001,MONTERÍA,12138,8.749916663,-75.89563933
2004,9,41,HUILA,41001,NEIVA,5279,2.935545593,-75.27794587
2004,9,44,LA GUAJIRA,44001,RIOHACHA,1528,11.52912543,-72.91227125
2004,9,47,MAGDALENA,47001,SANTA MARTA,14305,11.22570314,-74.18839705
2004,9,50,META,50001,VILLAVICENCIO,2630,4.09185813,-73.48811617
2004,9,52,NARIÑO,52001,PASTO,6000,1.212808597,-77.27826745
2004,9,52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,1744,1.511753315,-78.72560906
2004,9,54,NORTE DE SANTANDER,54001,CÚCUTA,10235,7.905267117,-72.50559097
2004,9,86,PUTUMAYO,86568,PUERTO ASÍS,1507,0.504218751,-76.49783667
2004,9,63,QUINDÍO,63001,ARMENIA,5943,4.538053316,-75.67624541
2004,9,66,RISARALDA,66001,PEREIRA,17568,4.808887732,-75.71550992
2004,9,88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y",88001,SAN ANDRÉS,22711,12.58298842,-81.69604148
2004,9,68,SANTANDER,68081,BARRANCABERMEJA,1080,7.061548423,-73.8524944
2004,9,68,SANTANDER,68001,BUCARAMANGA,20506,7.156070399,-73.11121783
2004,9,73,TOLIMA,73001,IBAGUÉ,4497,4.439630726,-75.19635015
2004,9,76,VALLE DEL CAUCA,76001,CALI,67550,3.406382184,-76.5263912
2004,10,91,AMAZONAS,91001,LETICIA,1905,-4.21202317,-69.94067983
2004,10,5,ANTIOQUIA,5045,APARTADÓ,5708,7.882716696,-76.62618597
2004,10,5,ANTIOQUIA,5154,CAUCASIA,1551,7.97776037,-75.19851434
2004,10,5,ANTIOQUIA,5001,MEDELLÍN,31219,6.24894081,-75.57705563
2004,10,5,ANTIOQUIA,5615,RIONEGRO,69180,6.14622006,-75.37625576
2004,10,81,ARAUCA,81001,ARAUCA,2320,7.077736502,-70.76277305
2004,10,8,ATLÁNTICO,8001,BARRANQUILLA,30712,10.97964939,-74.81878809
2004,10,11,"BOGOTÁ, D. C.",11001,"BOGOTÁ, D.C.",252750,4.62457505,-74.11391872
2004,10,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,37470,10.39881648,-75.50122922
2004,10,17,CALDAS,17001,MANIZALES,8109,5.057050564,-75.49041506
2004,10,18,CAQUETÁ,18001,FLORENCIA,1925,1.615829079,-75.60799327
2004,10,85,CASANARE,85001,YOPAL,3932,5.332491176,-72.39379053
2004,10,19,CAUCA,19001,POPAYÁN,2284,2.448239605,-76.62478764
2004,10,20,CESAR,20001,VALLEDUPAR,2937,10.46151843,-73.25864834
2004,10,27,CHOCÓ,27001,QUIBDÓ,5906,5.692349465,-76.65112463
2004,10,23,CÓRDOBA,23001,MONTERÍA,12262,8.749916663,-75.89563933
2004,10,41,HUILA,41001,NEIVA,4862,2.935545593,-75.27794587
